fn,tid,title,wordsInTitle,url,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,imdbRating
titles03/index.html.4117,tt0418887,Mi nismo andjeli 2 (2005),mi nismo andjeli,http://www.imdb.com/title/tt0418887/,1986,5340,2005,video.movie,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
titles03/index.html.4118,tt0418982,Offscreen (2006),offscreen,http://www.imdb.com/title/tt0418982/,562,5580,2006,video.movie,4,6,0,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.5
titles03/index.html.4119,tt0419198,Der Tiger und der Schnee (2005),der tiger und der schnee,http://www.imdb.com/title/tt0419198/,9746,6840,2005,video.movie,4,7,2,14,40,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.2
titles03/index.html.412,tt0038455,Der schwarze Spiegel (1946),der schwarze spiegel,http://www.imdb.com/title/tt0038455/,1814,5100,1946,video.movie,0,0,7,8,32,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
titles03/index.html.4120,tt0419236,Pittsburgh (2006),pittsburgh,http://www.imdb.com/title/tt0419236/,451,5040,2006,video.movie,0,0,3,29,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
titles03/index.html.4122,tt0419700,Doch wenn es Abend wird (2003),doch wenn es abend wird,http://www.imdb.com/title/tt0419700/,8,960,2003,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4
titles03/index.html.4123,tt0419706,Doom - Der Film (2005),doom der film,http://www.imdb.com/title/tt0419706/,74443,6000,2005,video.movie,0,0,26,274,791,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
titles03/index.html.4124,tt0419749,Find Me Guilty - Der Mafiaprozess (2006),find me guilty der mafiaprozess,http://www.imdb.com/title/tt0419749/,23519,7500,2006,video.movie,0,0,15,79,103,3,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.4129,tt0420502,Ancient Evil 2: Guardian of the Underworld (Video 2005),ancient evil guardian of the underworld video,http://www.imdb.com/title/tt0420502/,155,5700,2005,video.movie,0,0,4,0,15,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7
titles03/index.html.4136,tt0421288,At the Movies (TV Series 2004– ),at the movies tv series,http://www.imdb.com/title/tt0421288/,97,1800,2004,video.tv,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.2
titles03/index.html.4139,tt0422285,From Hong Kong to Hollywood: The Making of John Woo (TV Movie 2004),from hong kong to hollywood the making of john woo tv movie,http://www.imdb.com/title/tt0422285/,24,1440,2004,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4
titles03/index.html.4141,tt0423176,Shijie (2004),shijie,http://www.imdb.com/title/tt0423176/,1970,8580,2004,video.movie,5,5,0,0,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.4142,tt0423855,Becoming Attractions: The Trailers of Humphrey Bogart (TV Movie 1997),becoming attractions the trailers of humphrey bogart tv movie,http://www.imdb.com/title/tt0423855/,72,2700,1997,video.movie,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4
titles03/index.html.4143,tt0423866,Bin-jip (2004),bin jip,http://www.imdb.com/title/tt0423866/,31195,5280,2004,video.movie,12,7,13,7,119,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1
titles03/index.html.4144,tt0423977,Charlie Bartlett (2007),charlie bartlett,http://www.imdb.com/title/tt0423977/,47906,5820,2007,video.movie,1,0,25,132,117,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
titles03/index.html.4145,tt0424095,Flutsch und weg (2006),flutsch und weg,http://www.imdb.com/title/tt0424095/,64778,5100,2006,video.movie,6,11,67,385,117,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
titles03/index.html.4146,tt0424136,Hard Candy (2005),hard candy,http://www.imdb.com/title/tt0424136/,109409,6240,2005,video.movie,9,9,22,8,611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2
titles03/index.html.4147,tt0424237,Lila dit ça (2004),lila dit a,http://www.imdb.com/title/tt0424237/,3289,5340,2004,video.movie,4,4,4,0,20,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.1
titles03/index.html.4148,tt0424287,The Mostly Unfabulous Social Life of Ethan Green (2005),the mostly unfabulous social life of ethan green,http://www.imdb.com/title/tt0424287/,1569,5280,2005,video.movie,0,0,17,5,24,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2
titles03/index.html.4149,tt0424345,Clerks II (2006),clerks ii,http://www.imdb.com/title/tt0424345/,99088,5820,2006,video.movie,2,1,45,213,463,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
titles03/index.html.415,tt0038669,Die Killer (1946),die killer,http://www.imdb.com/title/tt0038669/,10243,6180,1946,video.movie,3,0,14,41,91,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
titles03/index.html.4150,tt0424374,Quase Dois Irmãos (2004),quase dois irm os,http://www.imdb.com/title/tt0424374/,472,6120,2004,video.movie,12,8,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
titles03/index.html.4151,tt0424434,Shah-re ziba (2004),shah re ziba,http://www.imdb.com/title/tt0424434/,2429,6060,2004,video.movie,5,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
titles03/index.html.4152,tt0424880,Candy - Reise der Engel (2006),candy reise der engel,http://www.imdb.com/title/tt0424880/,29296,6960,2006,video.movie,6,16,24,105,75,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7.3
titles03/index.html.4153,tt0424908,Klang der Stille (2006),klang der stille,http://www.imdb.com/title/tt0424908/,9451,6240,2006,video.movie,2,5,15,19,82,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.8
titles03/index.html.4154,tt0424932,Dances with Wolves: The Creation of an Epic (Video 2003),dances with wolves the creation of an epic video,http://www.imdb.com/title/tt0424932/,89,4860,2003,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
titles03/index.html.4155,tt0425040,Friendly Fire: Making an Urban Legend (Video 2003),friendly fire making an urban legend video,http://www.imdb.com/title/tt0425040/,24,2580,2003,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.8
titles03/index.html.4156,tt0425061,Get Smart (2008),get smart,http://www.imdb.com/title/tt0425061/,140323,6600,2008,video.movie,2,6,93,1608,373,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.6
titles03/index.html.4157,tt0425112,Hot Fuzz - Zwei abgewichste Profis (2007),hot fuzz zwei abgewichste profis,http://www.imdb.com/title/tt0425112/,266190,7260,2007,video.movie,2,4,47,2682,643,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
titles03/index.html.416,tt0038733,Irrtum im Jenseits (1946),irrtum im jenseits,http://www.imdb.com/title/tt0038733/,10950,6240,1946,video.movie,3,0,13,2,126,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.1
titles03/index.html.4160,tt0425220,The Making of 'Runaway Jury' (Video 2004),the making of runaway jury video,http://www.imdb.com/title/tt0425220/,34,720,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.1
titles03/index.html.4161,tt0425379,Pusher 3 (2005),pusher,http://www.imdb.com/title/tt0425379/,6395,5400,2005,video.movie,0,0,6,11,24,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.3
titles03/index.html.4163,tt0426501,Johnny Was (2006),johnny was,http://www.imdb.com/title/tt0426501/,1452,5580,2006,video.movie,1,0,7,0,39,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
titles03/index.html.4165,tt0426883,Alpha Dog - Tödliche Freundschaft (2006),alpha dog t dliche freundschaft,http://www.imdb.com/title/tt0426883/,76872,7080,2006,video.movie,2,2,94,418,262,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
titles03/index.html.4166,tt0427038,Carlito's Way: Rise to Power (Video 2005),carlito s way rise to power video,http://www.imdb.com/title/tt0427038/,3432,6000,2005,video.movie,0,0,5,10,56,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9
titles03/index.html.4167,tt0427219,Erkan & Stefan in Der Tod kommt krass (2005),erkan stefan in der tod kommt krass,http://www.imdb.com/title/tt0427219/,598,5820,2005,video.movie,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1
titles03/index.html.4171,tt0427392,Invasion (2007),invasion,http://www.imdb.com/title/tt0427392/,57199,5940,2007,video.movie,0,0,38,202,258,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5.9
titles03/index.html.4172,tt0427531,Mezzo Forte (Video 1998),mezzo forte video,http://www.imdb.com/title/tt0427531/,666,4800,1998,video.movie,0,0,0,0,4,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
titles03/index.html.4173,tt0427889,Splinter Cell: Chaos Theory (Video Game 2005),splinter cell chaos theory video game,http://www.imdb.com/title/tt0427889/,1563,,2005,game,1,1,0,0,10,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
titles03/index.html.4175,tt0427954,Revenge of the Warrior (2005),revenge of the warrior,http://www.imdb.com/title/tt0427954/,24755,5400,2005,video.movie,0,0,9,147,210,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.4176,tt0428441,The Cutting Edge: The Magic of Movie Editing (2004),the cutting edge the magic of movie editing,http://www.imdb.com/title/tt0428441/,1441,5880,2004,video.movie,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
titles03/index.html.4177,tt0429078,Die sieben Schwerter (2005),die sieben schwerter,http://www.imdb.com/title/tt0429078/,7233,9180,2005,video.movie,3,18,6,11,96,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles03/index.html.4178,tt0429486,The 62nd Annual Golden Globe Awards (2005),the nd annual golden globe awards,http://www.imdb.com/title/tt0429486/,344,,2005,video.tv,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5
titles03/index.html.4179,tt0429487,The 77th Annual Academy Awards (2005),the th annual academy awards,http://www.imdb.com/title/tt0429487/,885,11640,2005,video.tv,1,3,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.9
titles03/index.html.418,tt0038782,Nocturne (1946),nocturne,http://www.imdb.com/title/tt0038782/,583,5220,1946,video.movie,0,0,0,0,29,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
titles03/index.html.4180,tt0429493,Das A-Team - Der Film (2010),das a team der film,http://www.imdb.com/title/tt0429493/,168808,7020,2010,video.movie,1,1,94,2173,349,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
titles03/index.html.4182,tt0429591,Aquamarin - Die vernixte erste Liebe (2006),aquamarin die vernixte erste liebe,http://www.imdb.com/title/tt0429591/,22360,6240,2006,video.movie,1,5,13,117,149,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2
titles03/index.html.4183,tt0430105,Vier Brüder (2005),vier br der,http://www.imdb.com/title/tt0430105/,85602,6540,2005,video.movie,6,7,77,274,331,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
titles03/index.html.4184,tt0430674,Herr der Diebe (2006),herr der diebe,http://www.imdb.com/title/tt0430674/,4404,5880,2006,video.movie,0,0,3,5,40,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
titles03/index.html.4185,tt0430676,Ti piace Hitchcock? (TV Movie 2005),ti piace hitchcock tv movie,http://www.imdb.com/title/tt0430676/,1819,5580,2005,video.movie,0,0,2,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.8
titles03/index.html.4186,tt0430874,Steve McQueen - Leidenschaftlich cool (TV Movie 2005),steve mcqueen leidenschaftlich cool tv movie,http://www.imdb.com/title/tt0430874/,235,5220,2005,video.movie,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles03/index.html.4188,tt0431308,P.S. Ich Liebe Dich (2007),p s ich liebe dich,http://www.imdb.com/title/tt0431308/,123082,7560,2007,video.movie,2,4,34,384,239,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
titles03/index.html.4189,tt0432021,Resident Evil: Extinction (2007),resident evil extinction,http://www.imdb.com/title/tt0432021/,122157,5640,2007,video.movie,1,1,60,501,334,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3
titles03/index.html.4190,tt0432179,Venice Report (TV Movie 1997),venice report tv movie,http://www.imdb.com/title/tt0432179/,32,1680,1997,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.3
titles03/index.html.4192,tt0432348,Saw 2 (2005),saw,http://www.imdb.com/title/tt0432348/,149829,5580,2005,video.movie,2,7,33,514,848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
titles03/index.html.4193,tt0432881,Hitchcock and Dial M (Video 2004),hitchcock and dial m video,http://www.imdb.com/title/tt0432881/,69,1320,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.4
titles03/index.html.4195,tt0433038,Revealed: The Making of 'La Femme Nikita' (Video 2003),revealed the making of la femme nikita video,http://www.imdb.com/title/tt0433038/,15,1260,2003,video.movie,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.9
titles03/index.html.420,tt0038823,Paisà (1946),pais,http://www.imdb.com/title/tt0038823/,3471,7500,1946,video.movie,10,1,16,36,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
titles03/index.html.4200,tt0434693,Keroro gunsô (TV Series 2004– ),keroro guns tv series,http://www.imdb.com/title/tt0434693/,293,1500,2004,video.tv,0,0,3,6,8,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.9
titles03/index.html.4201,tt0434789,Behind the Scenes of 'House of Sand and Fog' (Video 2004),behind the scenes of house of sand and fog video,http://www.imdb.com/title/tt0434789/,63,960,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.4
titles03/index.html.4202,tt0435359,Se devo essere sincera (2004),se devo essere sincera,http://www.imdb.com/title/tt0435359/,131,6420,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1
titles03/index.html.4204,tt0436005,#1 Fan: A Darkomentary (Video 2005),fan a darkomentary video,http://www.imdb.com/title/tt0436005/,160,780,2005,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6
titles03/index.html.4205,tt0436546,Ma vie en l'air (2005),ma vie en l air,http://www.imdb.com/title/tt0436546/,1529,6180,2005,video.movie,0,0,0,247,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
titles03/index.html.4206,tt0436613,Murderball (2005),murderball,http://www.imdb.com/title/tt0436613/,8168,5280,2005,video.movie,17,7,27,135,68,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.8
titles03/index.html.4208,tt0436992,Doctor Who (TV Series 2005– ),doctor who tv series,http://www.imdb.com/title/tt0436992/,99875,4260,2005,video.tv,93,115,492,10215,280,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9
titles03/index.html.421,tt0038836,Peter and the Wolf (1946),peter and the wolf,http://www.imdb.com/title/tt0038836/,1693,900,1946,video.movie,0,0,6,23,13,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.9
titles03/index.html.4211,tt0437863,Die Bankdrücker (2006),die bankdr cker,http://www.imdb.com/title/tt0437863/,32999,4800,2006,video.movie,0,0,28,81,201,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.6
titles03/index.html.4213,tt0438315,Peaceful Warrior (2006),peaceful warrior,http://www.imdb.com/title/tt0438315/,15369,7200,2006,video.movie,0,0,14,22,163,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.3
titles03/index.html.4214,tt0438859,Goodbye Bafana (2007),goodbye bafana,http://www.imdb.com/title/tt0438859/,8553,7080,2007,video.movie,2,1,2,29,21,3,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.4215,tt0439100,Weeds - Kleine Deals unter Nachbarn (TV Series 2005–2012),weeds kleine deals unter nachbarn tv series,http://www.imdb.com/title/tt0439100/,69555,1800,2005,video.tv,12,68,451,2211,125,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles03/index.html.4216,tt0439486,The Burly Man Chronicles (Video 2004),the burly man chronicles video,http://www.imdb.com/title/tt0439486/,94,5700,2004,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles03/index.html.4218,tt0440200,Cheng chong chui lui chai 2004 (2004),cheng chong chui lui chai,http://www.imdb.com/title/tt0440200/,105,5700,2004,video.movie,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
titles03/index.html.4219,tt0440939,Hu die (2004),hu die,http://www.imdb.com/title/tt0440939/,659,7440,2004,video.movie,1,6,0,0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
titles03/index.html.4221,tt0441048,Dhoom:2 (2006),dhoom,http://www.imdb.com/title/tt0441048/,9930,9120,2006,video.movie,3,14,4,24,142,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1
titles03/index.html.4222,tt0441633,Riisuttu mies (2006),riisuttu mies,http://www.imdb.com/title/tt0441633/,652,7140,2006,video.movie,2,1,2,0,3,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6
titles03/index.html.4223,tt0441875,Jimmy Whispers Returns to Mulberry Street (Video 2004),jimmy whispers returns to mulberry street video,http://www.imdb.com/title/tt0441875/,10,5400,2004,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2
titles03/index.html.4227,tt0443274,8 Blickwinkel (2008),blickwinkel,http://www.imdb.com/title/tt0443274/,111495,5400,2008,video.movie,2,2,50,618,410,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
titles03/index.html.4229,tt0443456,Breaking & Entering - Einbruch und Diebstahl (2006),breaking entering einbruch und diebstahl,http://www.imdb.com/title/tt0443456/,18044,7200,2006,video.movie,0,0,53,51,88,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.6
titles03/index.html.4230,tt0443473,Die Todeskandidaten (2007),die todeskandidaten,http://www.imdb.com/title/tt0443473/,39321,6840,2007,video.movie,0,0,35,70,138,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1
titles03/index.html.4231,tt0443506,Film Geek (2005),film geek,http://www.imdb.com/title/tt0443506/,948,4680,2005,video.movie,0,0,2,14,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles03/index.html.4233,tt0443582,The American Experience Mary Pickford (TV Episode 2005),the american experience mary pickford tv episode,http://www.imdb.com/title/tt0443582/,61,5400,2005,video.episode,0,0,0,0,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
titles03/index.html.4234,tt0443632,The Sentinel - Wem kannst du trauen? (2006),the sentinel wem kannst du trauen,http://www.imdb.com/title/tt0443632/,38305,6480,2006,video.movie,0,0,19,63,211,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.1
titles03/index.html.4236,tt0443701,Akte X - Jenseits der Wahrheit (2008),akte x jenseits der wahrheit,http://www.imdb.com/title/tt0443701/,65144,6240,2008,video.movie,0,0,69,186,477,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5.9
titles03/index.html.4237,tt0443706,Zodiac - Die Spur des Killers (2007),zodiac die spur des killers,http://www.imdb.com/title/tt0443706/,206885,9420,2007,video.movie,0,0,91,1356,546,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.7
titles03/index.html.4238,tt0443708,Page 3 (2005),page,http://www.imdb.com/title/tt0443708/,3728,8340,2005,video.movie,4,10,2,279,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles03/index.html.424,tt0038937,Shock (1946),shock,http://www.imdb.com/title/tt0038937/,1211,4200,1946,video.movie,0,0,8,9,47,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.3
titles03/index.html.4241,tt0445620,Paradise Now (2005),paradise now,http://www.imdb.com/title/tt0445620/,16668,5400,2005,video.movie,14,10,7,136,146,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.5
titles03/index.html.4242,tt0445828,Watching the Alien (Video 2003),watching the alien video,http://www.imdb.com/title/tt0445828/,8,1500,2003,video.movie,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6
titles03/index.html.4244,tt0446009,Neues vom Wixxer (2007),neues vom wixxer,http://www.imdb.com/title/tt0446009/,2191,5880,2007,video.movie,0,0,2,2,6,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
titles03/index.html.4245,tt0446013,Pathfinder - Fährte des Kriegers (2007),pathfinder f hrte des kriegers,http://www.imdb.com/title/tt0446013/,32301,5940,2007,video.movie,0,0,15,238,207,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
titles03/index.html.4248,tt0446719,Isolation (2005),isolation,http://www.imdb.com/title/tt0446719/,4541,5700,2005,video.movie,9,2,0,12,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,5.7
titles03/index.html.425,tt0038969,Onkel Remus' Wunderland (1946),onkel remus wunderland,http://www.imdb.com/title/tt0038969/,7342,5640,1946,video.movie,1,1,6,56,232,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5
titles03/index.html.4250,tt0447207,The Hundred Days (Video 2004),the hundred days video,http://www.imdb.com/title/tt0447207/,24,4140,2004,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
