@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-F-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14,16-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-11'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute facenumber_in_poster numeric
@attribute num_user_for_reviews numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute budget {'\'(-inf-20500000]\'','\'(20500000-49950000]\'','\'(49950000-inf)\''}

@data
157,109,80,2000,19000,48973,28493,0,214,2004,3000,6.5,1.85,736,'\'(20500000-49950000]\''
69,94,906,528,2000,11212,3917,4,94,2002,587,5.2,2.35,874,'\'(20500000-49950000]\''
46,133,759,67,826,28247,1154,0,149,1985,130,7.2,2.35,0,'\'(20500000-49950000]\''
217,105,260,3000,20000,88035,42473,4,201,2009,15000,7.1,2.35,10000,'\'(20500000-49950000]\''
55,100,8,588,1000,11092,3742,15,44,2004,934,4.5,1.85,167,'\'(20500000-49950000]\''
200,113,0,307,22000,66579,23456,1,134,2011,988,5.7,2.35,20000,'\'(49950000-inf)\''
93,118,49,155,11000,44913,11662,1,181,2001,216,6,2.35,3000,'\'(20500000-49950000]\''
265,110,160,427,771,72886,2356,2,190,2012,570,6.4,1.85,35000,'\'(20500000-49950000]\''
82,110,80,509,826,10667,2466,0,95,2004,590,5.2,2.35,260,'\'(20500000-49950000]\''
32,99,5,535,1000,16194,2960,3,79,1994,691,4.3,1.85,319,'\'(20500000-49950000]\''
42,101,30,223,1000,7772,2228,0,55,1996,854,6.1,1.37,145,'\'(20500000-49950000]\''
116,103,11000,277,11000,31798,12534,1,178,2001,893,6.8,2.35,826,'\'(20500000-49950000]\''
23,95,0,26,442,8008,616,0,26,1996,95,5.2,2.35,504,'\'(20500000-49950000]\''
178,117,763,523,16000,57674,17847,0,126,2015,543,6.5,1.85,11000,'\'(20500000-49950000]\''
226,129,353,151,883,111351,1565,0,568,2005,430,7.5,2.35,0,'\'(-inf-20500000]\''
406,120,0,113,260,179235,705,5,2814,2004,252,7.1,2.35,13000,'\'(20500000-49950000]\''
57,125,0,711,49000,181380,52201,3,223,1993,1000,6.9,1.85,0,'\'(20500000-49950000]\''
100,133,272,628,10000,383784,12285,0,331,1988,898,8,2.35,12000,'\'(20500000-49950000]\''
366,116,16000,198,16000,561773,17347,1,871,2008,601,8.2,2.35,28000,'\'(20500000-49950000]\''
242,129,0,655,2000,40941,4264,0,320,2008,826,6.4,2.35,0,'\'(20500000-49950000]\''
309,93,180,485,14000,483756,16461,0,974,2008,816,7.9,2.35,29000,'\'(20500000-49950000]\''
85,118,97,437,775,43084,3197,0,99,2014,523,6.7,1.85,19000,'\'(20500000-49950000]\''
48,129,81,164,970,89972,2551,0,126,1992,854,6.1,1.85,0,'\'(20500000-49950000]\''
174,185,14000,212,14000,865020,15233,2,1273,1993,795,8.9,1.85,41000,'\'(20500000-49950000]\''
373,146,150,2000,15000,318955,23227,1,460,2011,3000,8.1,2.35,75000,'\'(20500000-49950000]\''
224,128,386,203,19000,29282,36337,0,105,2013,17000,6.2,1.85,11000,'\'(20500000-49950000]\''
94,93,67,596,4000,33180,7800,0,149,2004,2000,4.9,2.35,567,'\'(49950000-inf)\''
273,97,31,662,918,89101,4692,0,885,2003,782,5.8,1.85,3000,'\'(20500000-49950000]\''
66,82,8,179,770,23943,2251,0,118,2001,677,6,1.85,425,'\'(20500000-49950000]\''
459,85,198,387,2000,296787,3958,0,2192,2008,1000,7,1.85,0,'\'(20500000-49950000]\''
68,88,34,445,642,42765,2501,1,93,1991,533,6,2.35,0,'\'(20500000-49950000]\''
123,119,0,188,22000,219008,22767,0,418,1987,371,7.9,2.35,0,'\'(20500000-49950000]\''
488,122,1000,883,2000,612060,4738,1,1518,2007,939,8.1,2.35,21000,'\'(20500000-49950000]\''
146,99,167,460,655,75903,2394,3,109,2014,521,6.2,2.35,0,'\'(20500000-49950000]\''
168,97,11,887,14000,171568,16999,1,571,2001,1000,6.7,1.85,0,'\'(20500000-49950000]\''
152,121,529,163,541,150308,1323,2,498,2000,399,7.3,1.85,18000,'\'(20500000-49950000]\''
133,95,0,643,934,46417,3500,5,297,2003,655,4.6,1.85,660,'\'(20500000-49950000]\''
139,105,99,433,3000,21176,5740,1,107,2012,448,6.1,2.35,0,'\'(20500000-49950000]\''
245,108,425,766,20000,168717,22739,0,178,2011,962,6.2,2.35,24000,'\'(20500000-49950000]\''
84,134,170,472,2000,95241,4453,1,439,1993,722,7.8,2.35,11000,'\'(20500000-49950000]\''
70,115,43,775,5000,57040,9082,0,365,2000,848,6.1,2.35,0,'\'(20500000-49950000]\''
216,86,70,318,440,102861,2420,0,571,2006,346,5.8,2.35,0,'\'(20500000-49950000]\''
170,101,96,204,713,76882,1852,3,106,2012,220,6.5,1.85,29000,'\'(20500000-49950000]\''
181,96,47,3000,14000,110390,28071,1,522,2007,11000,7.2,2.35,6000,'\'(-inf-20500000]\''
226,101,395,2000,40000,174591,58823,0,632,2004,14000,7.8,1.85,0,'\'(20500000-49950000]\''
24,100,0,400,975,4265,3202,1,27,2013,521,4.7,2.35,0,'\'(20500000-49950000]\''
408,117,248,726,14000,203111,16606,0,755,2011,798,6.8,2.35,32000,'\'(20500000-49950000]\''
180,101,21,317,22000,70205,23328,5,450,2005,812,5.9,1.85,0,'\'(20500000-49950000]\''
181,98,285,7000,640000,267921,656730,3,577,2004,8000,7.2,1.85,0,'\'(20500000-49950000]\''
192,146,17000,635,22000,728685,24783,3,989,1990,854,8.7,2.35,25000,'\'(20500000-49950000]\''
79,102,91,434,1000,26755,3037,0,104,2003,934,5,2.35,542,'\'(20500000-49950000]\''
128,97,52,579,14000,49676,17278,0,181,2005,2000,6.6,2.35,0,'\'(20500000-49950000]\''
147,142,0,638,14000,537442,16464,2,851,1983,670,8.3,1.85,19000,'\'(20500000-49950000]\''
49,98,176,468,742,36253,2457,0,92,1997,658,6.7,2.35,0,'\'(20500000-49950000]\''
75,219,973,400,1000,70274,2451,3,133,1987,643,7.8,2.35,0,'\'(20500000-49950000]\''
270,109,175,733,24000,101977,26625,2,161,2012,736,6.5,2.35,0,'\'(20500000-49950000]\''
29,97,420,585,695,22748,2530,0,41,1997,635,6.1,2.35,666,'\'(20500000-49950000]\''
398,158,0,104,272,372990,533,0,1107,2007,111,8.1,2.35,16000,'\'(20500000-49950000]\''
38,85,0,503,1000,12218,2908,0,33,2002,535,5.2,2.35,187,'\'(20500000-49950000]\''
45,80,0,362,971,5674,3017,3,35,2003,503,5.6,1.85,329,'\'(20500000-49950000]\''
81,86,92,466,744,29661,3001,0,179,2002,489,5.8,2.35,0,'\'(20500000-49950000]\''
88,119,42,917,2000,44838,6862,1,223,2005,953,6.6,2.35,0,'\'(20500000-49950000]\''
116,98,20,872,5000,53126,7945,1,254,2001,888,6.6,2.35,0,'\'(20500000-49950000]\''
129,97,29,816,15000,63969,18789,0,126,2008,852,5.5,2.39,0,'\'(20500000-49950000]\''
151,124,44,367,4000,35833,6393,3,96,2014,774,7,2.35,10000,'\'(20500000-49950000]\''
198,97,176,10000,12000,86251,36064,1,260,2014,11000,6.5,2.35,58000,'\'(20500000-49950000]\''
66,105,29,742,14000,48095,16400,0,194,2003,1000,5.8,2.35,0,'\'(-inf-20500000]\''
167,104,108,177,296,45102,1340,1,316,2003,270,5.6,1.85,0,'\'(-inf-20500000]\''
127,101,7,440,1000,74622,2822,2,150,2007,562,5.6,2.35,0,'\'(20500000-49950000]\''
109,101,43,432,5000,34942,6867,3,185,2003,618,5.8,1.85,1000,'\'(20500000-49950000]\''
174,114,335,530,11000,102123,12624,0,660,2002,577,7.6,1.85,0,'\'(20500000-49950000]\''
91,105,99,960,17000,116762,20109,0,261,2006,1000,6.4,1.85,0,'\'(-inf-20500000]\''
151,90,68,100,328,88714,794,0,235,2007,132,6.3,2.35,0,'\'(20500000-49950000]\''
94,97,27,522,601,22243,2730,6,144,2004,543,4.6,2.35,686,'\'(20500000-49950000]\''
91,144,0,745,15000,14612,18442,0,41,2013,960,6.5,2.35,0,'\'(20500000-49950000]\''
148,114,59,403,49000,87331,50927,1,364,2007,702,7.5,1.85,18000,'\'(20500000-49950000]\''
141,124,159,240,288,75973,1006,0,409,1998,249,7.5,1.85,0,'\'(20500000-49950000]\''
114,89,31,71,285,39768,667,0,292,1998,81,5.3,2.35,0,'\'(20500000-49950000]\''
79,160,130,288,469,25019,1548,1,159,1970,377,7.5,1.85,0,'\'(20500000-49950000]\''
33,93,14,199,1000,28377,2176,0,261,1997,401,3.3,1.85,0,'\'(20500000-49950000]\''
83,88,82,571,756,10161,4378,0,50,2009,713,3.5,1.85,657,'\'(20500000-49950000]\''
199,142,0,461,11000,1689764,13495,0,4144,1994,745,9.3,1.85,108000,'\'(20500000-49950000]\''
71,92,23,162,460,19699,1315,2,119,2001,442,4.8,2.35,387,'\'(20500000-49950000]\''
62,117,101,743,13000,63459,16937,1,185,1996,852,6.9,2.35,3000,'\'(20500000-49950000]\''
175,111,81,81,3000,48559,3784,3,145,2014,571,6,2.35,0,'\'(20500000-49950000]\''
322,121,53,8000,19000,67797,39690,3,285,2013,11000,7.3,1.85,30000,'\'(20500000-49950000]\''
112,107,13,165,618,58297,1095,3,161,2005,172,6.6,2.35,0,'\'(20500000-49950000]\''
216,106,452,141,20000,32507,21195,0,119,2016,732,7.5,1.85,15000,'\'(20500000-49950000]\''
48,136,0,3000,18000,36108,37315,3,109,1998,14000,6.9,1.85,0,'\'(20500000-49950000]\''
44,97,19,977,40000,41310,52122,1,117,1994,10000,6.8,2.35,0,'\'(20500000-49950000]\''
162,108,529,690,17000,104356,19945,1,186,2010,861,6.3,2.35,14000,'\'(20500000-49950000]\''
213,97,41,619,11000,74691,12841,0,165,2010,673,6.4,1.85,0,'\'(20500000-49950000]\''
298,99,24,155,3000,40776,3744,0,250,2010,441,5.6,2.35,10000,'\'(20500000-49950000]\''
119,103,5,874,26000,72673,33565,5,166,2007,5000,6.3,2.35,0,'\'(20500000-49950000]\''
251,95,0,98,11000,109855,11994,0,888,2002,876,7.3,1.85,0,'\'(20500000-49950000]\''
92,93,17,360,13000,162067,14180,1,316,2004,634,6.6,1.85,0,'\'(20500000-49950000]\''
58,98,70,223,462,12263,1855,0,132,2002,444,4.6,2.35,564,'\'(-inf-20500000]\''
73,90,176,825,931,8398,4431,2,56,2006,839,5.1,1.85,498,'\'(20500000-49950000]\''
28,107,21,418,967,5817,3067,1,37,1988,767,5.6,2.35,377,'\'(20500000-49950000]\''
19,90,48,376,940,4086,2465,0,22,1996,595,5.3,2.35,246,'\'(20500000-49950000]\''
287,115,219,258,902,76303,2466,1,376,2009,837,5.6,2.35,0,'\'(-inf-20500000]\''
233,93,27,49,960,60062,1749,2,351,2008,664,5.9,1.85,0,'\'(-inf-20500000]\''
86,99,154,347,774,9361,2498,2,162,2000,692,4.7,2.35,378,'\'(20500000-49950000]\''
160,107,0,255,798,16411,2537,1,136,2010,374,4.8,1.85,0,'\'(20500000-49950000]\''
126,110,42,111,355,171151,911,1,513,2004,155,6.8,2.35,0,'\'(20500000-49950000]\''
50,101,17,218,900,15814,1634,2,68,1996,246,5.4,1.85,503,'\'(20500000-49950000]\''
52,85,54,455,985,11211,3065,0,92,2002,637,5.1,2.35,215,'\'(20500000-49950000]\''
260,132,241,151,27000,87682,27659,1,174,2015,154,7,1.85,43000,'\'(20500000-49950000]\''
231,90,160,852,963,20823,4952,1,130,2011,936,4,1.85,0,'\'(20500000-49950000]\''
99,145,317,70,876,16995,1282,0,163,1999,219,7.3,2.35,0,'\'(20500000-49950000]\''
159,110,425,148,3000,39357,3757,0,113,2014,466,6.8,2.35,14000,'\'(20500000-49950000]\''
199,122,0,939,18000,23696,21163,7,135,2010,1000,7,1.85,0,'\'(20500000-49950000]\''
119,107,308,872,13000,43903,16651,1,194,2005,947,7.1,2.35,5000,'\'(20500000-49950000]\''
120,127,36,399,562,21098,2230,1,56,2015,499,6.9,2.35,0,'\'(20500000-49950000]\''
180,99,0,52,400,92464,896,2,331,1986,223,7.3,2.35,19000,'\'(20500000-49950000]\''
317,140,149,581,27000,332276,29692,0,514,2011,798,8.2,1.85,77000,'\'(20500000-49950000]\''
44,133,277,8000,25000,24145,48482,2,93,1996,14000,7.1,1.85,0,'\'(20500000-49950000]\''
22,271,33,251,854,21940,2107,3,256,1993,702,7.7,1.85,0,'\'(20500000-49950000]\''
143,112,108,2000,23000,17757,43560,0,99,2008,17000,6.5,2.35,982,'\'(20500000-49950000]\''
72,99,79,956,16000,7909,28987,0,157,2002,11000,4.9,2.35,261,'\'(20500000-49950000]\''
70,100,57,92,181,18693,582,3,187,1999,151,6.4,2.35,0,'\'(20500000-49950000]\''
264,92,30,309,941,47169,2348,1,162,2012,459,5.9,1.85,17000,'\'(-inf-20500000]\''
20,105,121,354,3000,5668,5023,0,50,1996,624,6.2,2.35,491,'\'(20500000-49950000]\''
190,110,37,268,10000,27117,11431,1,140,2011,826,5.8,1.85,7000,'\'(20500000-49950000]\''
142,116,529,174,442,14581,1134,2,74,2006,252,6.7,1.85,348,'\'(20500000-49950000]\''
27,88,22,120,174,4972,583,3,62,1991,132,5.9,2.35,0,'\'(-inf-20500000]\''
355,111,214,3000,10000,177401,23566,2,504,2009,9000,7.3,2.35,32000,'\'(20500000-49950000]\''
31,95,32,324,843,4875,2165,1,26,2005,593,4.1,1.85,206,'\'(20500000-49950000]\''
87,95,6,248,849,11375,2413,0,91,2001,841,4.9,2.35,295,'\'(20500000-49950000]\''
126,127,79,50,12000,44198,12574,0,251,2005,506,7.9,2.35,11000,'\'(20500000-49950000]\''
285,105,160,490,852,115650,2603,7,1033,2006,521,5.6,2.35,4000,'\'(20500000-49950000]\''
60,104,54,919,6000,24790,9662,0,173,1995,923,5.2,1.85,0,'\'(20500000-49950000]\''
23,95,2,807,927,3229,4990,2,20,2005,912,4.1,1.85,83,'\'(-inf-20500000]\''
229,121,353,18,45,59462,142,2,300,2008,30,6.6,2.35,0,'\'(20500000-49950000]\''
143,92,892,492,783,30628,2930,0,471,2005,595,2.9,2.35,937,'\'(20500000-49950000]\''
97,107,460,490,14000,14982,16090,3,128,2005,1000,6.5,2.35,507,'\'(20500000-49950000]\''
28,117,162,745,2000,5841,4351,2,57,1998,878,7.2,2.35,942,'\'(20500000-49950000]\''
160,107,0,240,962,9264,1591,2,69,2008,266,6.8,2.35,0,'\'(20500000-49950000]\''
124,131,911,232,5000,69676,5954,6,131,2013,234,7.8,1.85,31000,'\'(-inf-20500000]\''
280,122,0,407,12000,64944,13809,9,212,2009,463,6.7,2.35,6000,'\'(-inf-20500000]\''
118,134,0,92,541,18395,890,4,48,2010,173,7.1,1.78,0,'\'(20500000-49950000]\''
49,117,138,416,908,2395,3204,2,17,2010,581,5.7,2.35,636,'\'(20500000-49950000]\''
336,138,0,1000,13000,80861,27797,2,431,2013,11000,5.3,2.35,24000,'\'(20500000-49950000]\''
65,100,3,55,79,5900,285,4,26,2014,68,6.5,1.85,0,'\'(20500000-49950000]\''
51,119,350,418,18000,52846,35501,5,143,1988,17000,7.7,2.35,0,'\'(-inf-20500000]\''
252,137,179,4000,17000,33107,33747,0,128,2012,10000,6.1,2.35,27000,'\'(20500000-49950000]\''
106,119,12000,643,12000,61621,15449,1,219,1986,664,7.3,1.85,0,'\'(20500000-49950000]\''
285,139,13000,461,13000,162130,15111,5,962,2006,683,7.2,2.35,0,'\'(20500000-49950000]\''
163,114,19,848,1000,33958,3962,0,163,2015,897,5.3,2.35,37000,'\'(49950000-inf)\''
195,120,0,221,865,124941,2321,8,488,1997,851,6.1,2.35,0,'\'(20500000-49950000]\''
123,98,149,439,20000,8885,21414,4,56,2016,617,5.8,2.35,0,'\'(20500000-49950000]\''
52,106,167,676,966,15310,4830,0,38,2014,807,5.7,1.85,3000,'\'(20500000-49950000]\''
129,98,36,900,13000,90374,17582,4,318,2000,2000,6.7,1.85,0,'\'(20500000-49950000]\''
60,107,71,304,967,51459,1962,1,113,1984,455,6.5,2.35,0,'\'(-inf-20500000]\''
123,88,480,497,8000,185258,10325,2,404,2003,909,7.2,1.85,0,'\'(20500000-49950000]\''
84,137,0,161,12000,63274,12947,1,170,1991,443,7.6,2.35,12000,'\'(20500000-49950000]\''
125,100,41,970,45000,55398,49847,7,418,1998,1000,4.6,1.85,891,'\'(20500000-49950000]\''
106,115,597,597,893,16469,3946,4,275,2000,854,6.9,1.85,0,'\'(20500000-49950000]\''
247,101,0,92,218,149835,638,0,243,2008,216,6.6,2.35,0,'\'(20500000-49950000]\''
156,110,119,265,11000,30119,12254,2,263,2000,592,6.3,2.35,455,'\'(20500000-49950000]\''
271,94,293,939,18000,109620,32474,0,268,2009,12000,6.2,2.35,15000,'\'(20500000-49950000]\''
45,88,269,384,1000,5431,2557,1,50,2001,489,5.3,1.85,204,'\'(20500000-49950000]\''
133,127,446,898,11000,125421,13433,0,385,1999,1000,7.3,2.35,0,'\'(20500000-49950000]\''
84,95,126,886,2000,22844,4681,0,140,2004,989,5.6,1.85,876,'\'(20500000-49950000]\''
70,87,25,611,1000,14637,3243,1,100,1999,670,6.2,1.85,619,'\'(20500000-49950000]\''
32,118,0,227,738,10895,1458,0,150,1978,295,5.2,1.85,0,'\'(20500000-49950000]\''
51,107,48,940,1000,11709,4971,0,101,2000,957,5.3,2.35,650,'\'(20500000-49950000]\''
73,124,41,197,512,10100,1523,0,59,1999,481,5.4,1.85,153,'\'(20500000-49950000]\''
169,89,41,847,2000,16437,5470,1,68,2011,1000,4.9,2.35,0,'\'(20500000-49950000]\''
365,88,192,847,3000,72552,5737,2,374,2010,859,5.5,2.35,13000,'\'(20500000-49950000]\''
113,118,18000,286,18000,12821,23689,0,248,2004,5000,6.7,2.35,0,'\'(20500000-49950000]\''
18,93,9,254,23000,2265,24436,3,37,1998,284,3.9,1.85,839,'\'(20500000-49950000]\''
10,80,18,73,742,2541,1088,1,47,1993,83,7.2,2.35,408,'\'(20500000-49950000]\''
16,120,6,382,22000,2919,23769,0,50,2004,670,5.1,1.85,181,'\'(20500000-49950000]\''
196,98,88,706,12000,80574,14699,4,157,2010,854,6.5,2.35,12000,'\'(20500000-49950000]\''
212,119,6000,422,23000,214091,24263,0,330,2004,713,8.2,2.35,13000,'\'(20500000-49950000]\''
445,88,181,11,15000,386217,28011,0,553,2009,13000,7.7,1.85,26000,'\'(20500000-49950000]\''
446,201,0,84,6000,316020,7122,0,2618,2005,918,7.2,2.35,0,'\'(49950000-inf)\''
108,90,153,427,11000,119450,13823,0,300,1998,1000,6.1,1.85,0,'\'(-inf-20500000]\''
223,127,883,441,11000,837759,12643,6,900,1980,504,8.8,1.85,17000,'\'(-inf-20500000]\''
63,119,0,244,10000,172405,11013,1,203,1995,345,6.8,1.85,0,'\'(-inf-20500000]\''
43,85,119,144,3000,83269,3847,1,87,1991,348,6.8,2.35,0,'\'(20500000-49950000]\''
211,98,70,591,1000,181058,3345,0,674,2000,847,6.7,2.35,0,'\'(20500000-49950000]\''
421,101,0,1000,33000,188652,57077,3,288,2011,22000,7.1,1.85,22000,'\'(-inf-20500000]\''
214,112,123,787,14000,193962,16196,1,805,2000,991,7.1,1.85,5000,'\'(20500000-49950000]\''
92,97,956,99,20000,19709,20798,3,167,2001,551,6.1,2.35,0,'\'(20500000-49950000]\''
574,126,0,105,19000,355126,19359,2,748,2013,128,8,2.35,148000,'\'(20500000-49950000]\''
216,106,452,141,20000,32513,21195,4,119,2016,732,7.5,2.35,15000,'\'(20500000-49950000]\''
140,97,131,62,23000,53415,23242,2,339,2001,81,6.6,2.35,0,'\'(20500000-49950000]\''
28,100,3,88,2000,4191,2450,0,32,2013,228,5.4,2.35,0,'\'(20500000-49950000]\''
36,114,61,407,20000,14786,22040,4,103,1999,797,6.1,1.85,638,'\'(20500000-49950000]\''
65,101,3,120,448,30092,829,5,129,2004,143,6.1,2.35,0,'\'(20500000-49950000]\''
53,88,12,249,327,3914,1509,0,47,2000,281,5.6,2.35,153,'\'(20500000-49950000]\''
394,93,0,947,17000,72646,31187,2,397,2011,13000,5.8,1.85,0,'\'(20500000-49950000]\''
80,92,114,434,912,30840,2355,2,383,1987,535,2.8,2.35,0,'\'(20500000-49950000]\''
45,98,4,11000,29000,20163,63194,0,71,1996,22000,6.7,1.85,1000,'\'(20500000-49950000]\''
47,94,258,424,721,3174,2453,2,19,2008,463,5.1,1.85,376,'\'(20500000-49950000]\''
90,102,277,57,327,17740,672,1,165,1999,261,7.2,2.35,0,'\'(20500000-49950000]\''
30,98,23,982,1000,14473,3671,1,81,1991,1000,6,2.35,0,'\'(20500000-49950000]\''
165,111,105,64,527,32003,735,2,65,2009,86,6.7,2.35,0,'\'(-inf-20500000]\''
155,100,350,30,201,8924,365,0,43,2009,123,6.2,2.35,0,'\'(20500000-49950000]\''
118,141,300,73,805,17373,1618,2,148,2004,539,6.2,1.85,767,'\'(20500000-49950000]\''
314,114,101,23,129,209396,214,0,580,2007,25,6.8,2.35,11000,'\'(20500000-49950000]\''
103,96,0,542,1000,136667,2936,0,273,1987,605,7.1,1.85,13000,'\'(20500000-49950000]\''
183,111,0,234,523,53341,1795,1,185,2014,468,7.1,1.85,18000,'\'(20500000-49950000]\''
77,127,109,71,2000,154199,3100,0,252,1990,956,7,1.85,0,'\'(20500000-49950000]\''
171,107,101,743,931,247289,4664,0,611,1998,852,7.1,2.35,0,'\'(20500000-49950000]\''
64,97,11,595,901,64742,2790,0,111,1994,775,6.4,2.35,0,'\'(20500000-49950000]\''
92,127,102,1000,2000,26434,6657,0,174,2002,1000,7,1.85,0,'\'(-inf-20500000]\''
112,110,99,835,12000,44021,15170,1,83,2007,941,6.2,1.85,0,'\'(20500000-49950000]\''
69,135,16000,86,16000,54631,27237,3,192,1995,11000,7.5,2.35,0,'\'(20500000-49950000]\''
75,84,42,182,436,47383,1203,0,132,2001,241,4.8,1.85,1000,'\'(20500000-49950000]\''
180,122,529,171,820,52894,1484,0,185,2014,201,7.3,1.85,55000,'\'(20500000-49950000]\''
53,114,34,287,649,48909,1725,1,166,1995,327,5.8,2.35,0,'\'(20500000-49950000]\''
129,132,24,506,967,121937,3152,0,431,2001,912,7.6,2.35,15000,'\'(20500000-49950000]\''
61,170,25,55,329,15448,775,2,174,2014,134,5.6,2.35,15000,'\'(20500000-49950000]\''
226,133,235,105,955,208092,1777,1,806,2003,593,7,1.85,0,'\'(20500000-49950000]\''
116,112,101,218,896,62584,2019,0,375,2005,561,6.6,2.35,0,'\'(20500000-49950000]\''
248,108,0,690,13000,52888,16031,0,175,2009,734,6.5,1.85,0,'\'(20500000-49950000]\''
23,115,0,266,12000,13455,13619,10,87,1993,1000,7.4,2.35,2000,'\'(20500000-49950000]\''
98,83,2,137,591,41239,1729,2,166,2005,489,4.6,2.35,887,'\'(20500000-49950000]\''
168,105,31,110,390,59805,1006,1,95,2013,311,6.4,1.85,0,'\'(20500000-49950000]\''
159,110,118,287,11000,28621,12876,2,91,2015,1000,6,2.35,11000,'\'(20500000-49950000]\''
97,96,221,110,240,33287,664,0,201,2001,226,5.9,1.85,739,'\'(20500000-49950000]\''
88,94,42,517,975,15665,3153,5,35,2012,569,6.4,2.35,0,'\'(20500000-49950000]\''
85,142,0,854,978,31227,5386,1,354,1999,911,6.6,2.35,0,'\'(20500000-49950000]\''
181,104,0,898,8000,128593,11632,1,867,2001,1000,6.9,2.35,0,'\'(20500000-49950000]\''
257,136,0,3000,19000,263336,34838,5,899,2005,12000,6.9,1.85,0,'\'(49950000-inf)\''
95,106,12,595,962,25462,4239,0,200,2001,844,5.8,1.85,804,'\'(20500000-49950000]\''
423,106,1000,1000,19000,60926,38494,1,302,2016,17000,6.4,2.35,23000,'\'(20500000-49950000]\''
93,98,4,83,3000,18900,3769,1,242,2001,486,5.3,1.85,0,'\'(20500000-49950000]\''
203,100,39,798,26000,82804,39989,11,154,2013,11000,6.5,2.35,15000,'\'(20500000-49950000]\''
38,95,34,368,554,7242,2216,0,38,2000,439,5.7,1.85,0,'\'(20500000-49950000]\''
183,107,737,678,6000,56813,8094,0,381,2004,718,6.7,1.85,0,'\'(20500000-49950000]\''
75,104,87,691,1000,35018,3148,2,180,1993,826,3.9,2.35,716,'\'(20500000-49950000]\''
18,104,53,576,2000,2253,4221,0,111,2001,595,4.1,2.35,158,'\'(20500000-49950000]\''
22,143,688,42,638,1547,788,0,50,1970,50,6.2,2.35,104,'\'(20500000-49950000]\''
41,77,37,795,3000,8176,5568,1,77,1999,968,3.8,2.35,272,'\'(20500000-49950000]\''
148,96,11,150,805,26767,1411,0,121,2015,173,5.1,2.35,0,'\'(20500000-49950000]\''
231,145,719,104,2000,59507,2590,5,232,2006,380,7.8,2.35,0,'\'(20500000-49950000]\''
115,116,13,140,203,21394,773,3,147,2005,172,7.8,2.35,11000,'\'(20500000-49950000]\''
176,100,21,552,14000,29322,15922,1,104,2012,618,6.1,2.35,0,'\'(-inf-20500000]\''
98,104,144,290,939,16831,2453,1,54,2008,875,5.8,2.35,687,'\'(20500000-49950000]\''
149,92,17,231,14000,48873,14617,1,105,2014,257,6.3,2.35,11000,'\'(20500000-49950000]\''
138,105,43,827,22000,34985,37766,0,135,2010,14000,5.4,2.35,0,'\'(20500000-49950000]\''
78,120,2,80,809,5166,1651,0,27,2007,521,7.3,2.35,815,'\'(-inf-20500000]\''
288,116,108,120,23000,83171,24134,3,231,2013,820,6.8,1.85,17000,'\'(20500000-49950000]\''
299,119,209,521,1000,133367,3284,1,363,2007,896,7.3,2.35,0,'\'(20500000-49950000]\''
27,101,88,812,957,12278,4629,0,71,1996,821,6.5,1.85,758,'\'(20500000-49950000]\''
155,117,89,442,12000,69980,13576,1,591,1999,541,7.2,2.35,0,'\'(20500000-49950000]\''
275,112,11000,159,385,67893,1205,1,163,2012,223,6.3,1.85,18000,'\'(-inf-20500000]\''
43,136,16000,216,16000,19832,16805,0,98,1982,281,5.9,1.85,0,'\'(20500000-49950000]\''
163,81,406,406,893,162037,3003,0,928,1999,795,7.8,1.85,0,'\'(20500000-49950000]\''
168,87,0,548,22000,89547,24324,3,199,2007,557,7.4,1.85,0,'\'(-inf-20500000]\''
60,96,8,199,533,25086,1254,0,87,1993,219,4.8,2.35,1000,'\'(-inf-20500000]\''
85,106,48,39,18000,22649,18630,1,131,2001,558,6.3,1.85,0,'\'(20500000-49950000]\''
539,122,737,14000,34000,533607,72115,0,692,2012,22000,7.8,2.35,117000,'\'(20500000-49950000]\''
84,123,98,579,2000,52533,3994,1,235,2007,826,7.5,2.35,10000,'\'(20500000-49950000]\''
171,92,255,447,26000,237248,27572,1,460,2002,1000,6.8,1.85,0,'\'(20500000-49950000]\''
140,110,65,149,3000,80556,4089,2,184,2008,427,6.6,2.35,0,'\'(-inf-20500000]\''
85,104,52,484,711,13065,3162,1,253,1999,490,4.6,2.35,897,'\'(20500000-49950000]\''
217,98,0,374,925,45992,1997,3,115,2009,472,7.1,2.35,7000,'\'(-inf-20500000]\''
131,120,0,886,1000,15079,6212,1,79,2008,901,6.1,2.35,1000,'\'(20500000-49950000]\''
111,112,52,347,15000,11983,16692,1,147,2002,1000,6.7,1.85,365,'\'(20500000-49950000]\''
466,127,140,10000,19000,149066,46241,0,517,2011,14000,7.1,2.35,24000,'\'(-inf-20500000]\''
