@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute num_user_for_reviews numeric
@attribute budget numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute gross {'\'(-inf-141489591.767]\'','\'(141489591.767-380253004.5]\'','\'(380253004.5-inf)\''}

@data
44,133,277,8000,25000,24145,48482,93,28000000,1996,14000,7.1,1.85,0,'\'(-inf-141489591.767]\''
22,271,33,251,854,21940,2107,256,25000000,1993,702,7.7,1.85,0,'\'(-inf-141489591.767]\''
143,112,108,2000,23000,17757,43560,99,25000000,2008,17000,6.5,2.35,982,'\'(-inf-141489591.767]\''
72,99,79,956,16000,7909,28987,157,25000000,2002,11000,4.9,2.35,261,'\'(-inf-141489591.767]\''
70,100,57,92,181,18693,582,187,25000000,1999,151,6.4,2.35,0,'\'(-inf-141489591.767]\''
264,92,30,309,941,47169,2348,162,14000000,2012,459,5.9,1.85,17000,'\'(-inf-141489591.767]\''
20,105,121,354,3000,5668,5023,50,25000000,1996,624,6.2,2.35,491,'\'(-inf-141489591.767]\''
190,110,37,268,10000,27117,11431,140,25000000,2011,826,5.8,1.85,7000,'\'(-inf-141489591.767]\''
142,116,529,174,442,14581,1134,74,25000000,2006,252,6.7,1.85,348,'\'(-inf-141489591.767]\''
27,88,22,120,174,4972,583,62,17000000,1991,132,5.9,2.35,0,'\'(-inf-141489591.767]\''
355,111,214,3000,10000,177401,23566,504,25000000,2009,9000,7.3,2.35,32000,'\'(-inf-141489591.767]\''
31,95,32,324,843,4875,2165,26,25000000,2005,593,4.1,1.85,206,'\'(-inf-141489591.767]\''
87,95,6,248,849,11375,2413,91,25000000,2001,841,4.9,2.35,295,'\'(-inf-141489591.767]\''
126,127,79,50,12000,44198,12574,251,25000000,2005,506,7.9,2.35,11000,'\'(-inf-141489591.767]\''
285,105,160,490,852,115650,2603,1033,33000000,2006,521,5.6,2.35,4000,'\'(-inf-141489591.767]\''
60,104,54,919,6000,24790,9662,173,25000000,1995,923,5.2,1.85,0,'\'(-inf-141489591.767]\''
23,95,2,807,927,3229,4990,20,15000000,2005,912,4.1,1.85,83,'\'(-inf-141489591.767]\''
229,121,353,18,45,59462,142,300,25000000,2008,30,6.6,2.35,0,'\'(-inf-141489591.767]\''
143,92,892,492,783,30628,2930,471,25000000,2005,595,2.9,2.35,937,'\'(-inf-141489591.767]\''
97,107,460,490,14000,14982,16090,128,25000000,2005,1000,6.5,2.35,507,'\'(-inf-141489591.767]\''
28,117,162,745,2000,5841,4351,57,25000000,1998,878,7.2,2.35,942,'\'(-inf-141489591.767]\''
160,107,0,240,962,9264,1591,69,25000000,2008,266,6.8,2.35,0,'\'(-inf-141489591.767]\''
124,131,911,232,5000,69676,5954,131,13500000,2013,234,7.8,1.85,31000,'\'(-inf-141489591.767]\''
280,122,0,407,12000,64944,13809,212,20000000,2009,463,6.7,2.35,6000,'\'(-inf-141489591.767]\''
118,134,0,92,541,18395,890,48,25000000,2010,173,7.1,1.78,0,'\'(-inf-141489591.767]\''
49,117,138,416,908,2395,3204,17,25000000,2010,581,5.7,2.35,636,'\'(-inf-141489591.767]\''
336,138,0,1000,13000,80861,27797,431,25000000,2013,11000,5.3,2.35,24000,'\'(-inf-141489591.767]\''
65,100,3,55,79,5900,285,26,25000000,2014,68,6.5,1.85,0,'\'(-inf-141489591.767]\''
51,119,350,418,18000,52846,35501,143,14000000,1988,17000,7.7,2.35,0,'\'(-inf-141489591.767]\''
252,137,179,4000,17000,33107,33747,128,25000000,2012,10000,6.1,2.35,27000,'\'(-inf-141489591.767]\''
106,119,12000,643,12000,61621,15449,219,25000000,1986,664,7.3,1.85,0,'\'(-inf-141489591.767]\''
285,139,13000,461,13000,162130,15111,962,24000000,2006,683,7.2,2.35,0,'\'(-inf-141489591.767]\''
163,114,19,848,1000,33958,3962,163,105000000,2015,897,5.3,2.35,37000,'\'(-inf-141489591.767]\''
195,120,0,221,865,124941,2321,488,24000000,1997,851,6.1,2.35,0,'\'(-inf-141489591.767]\''
123,98,149,439,20000,8885,21414,56,25000000,2016,617,5.8,2.35,0,'\'(-inf-141489591.767]\''
52,106,167,676,966,15310,4830,38,24000000,2014,807,5.7,1.85,3000,'\'(-inf-141489591.767]\''
129,98,36,900,13000,90374,17582,318,24000000,2000,2000,6.7,1.85,0,'\'(-inf-141489591.767]\''
60,107,71,304,967,51459,1962,113,8200000,1984,455,6.5,2.35,0,'\'(-inf-141489591.767]\''
123,88,480,497,8000,185258,10325,404,24000000,2003,909,7.2,1.85,0,'\'(-inf-141489591.767]\''
84,137,0,161,12000,63274,12947,170,24000000,1991,443,7.6,2.35,12000,'\'(-inf-141489591.767]\''
125,100,41,970,45000,55398,49847,418,24000000,1998,1000,4.6,1.85,891,'\'(-inf-141489591.767]\''
106,115,597,597,893,16469,3946,275,24000000,2000,854,6.9,1.85,0,'\'(-inf-141489591.767]\''
247,101,0,92,218,149835,638,243,24000000,2008,216,6.6,2.35,0,'\'(-inf-141489591.767]\''
156,110,119,265,11000,30119,12254,263,24000000,2000,592,6.3,2.35,455,'\'(-inf-141489591.767]\''
271,94,293,939,18000,109620,32474,268,25000000,2009,12000,6.2,2.35,15000,'\'(-inf-141489591.767]\''
45,88,269,384,1000,5431,2557,50,24000000,2001,489,5.3,1.85,204,'\'(-inf-141489591.767]\''
133,127,446,898,11000,125421,13433,385,24000000,1999,1000,7.3,2.35,0,'\'(-inf-141489591.767]\''
84,95,126,886,2000,22844,4681,140,24000000,2004,989,5.6,1.85,876,'\'(-inf-141489591.767]\''
70,87,25,611,1000,14637,3243,100,24000000,1999,670,6.2,1.85,619,'\'(-inf-141489591.767]\''
32,118,0,227,738,10895,1458,150,24000000,1978,295,5.2,1.85,0,'\'(-inf-141489591.767]\''
51,107,48,940,1000,11709,4971,101,24000000,2000,957,5.3,2.35,650,'\'(-inf-141489591.767]\''
73,124,41,197,512,10100,1523,59,24000000,1999,481,5.4,1.85,153,'\'(-inf-141489591.767]\''
169,89,41,847,2000,16437,5470,68,24000000,2011,1000,4.9,2.35,0,'\'(-inf-141489591.767]\''
365,88,192,847,3000,72552,5737,374,24000000,2010,859,5.5,2.35,13000,'\'(-inf-141489591.767]\''
113,118,18000,286,18000,12821,23689,248,23000000,2004,5000,6.7,2.35,0,'\'(-inf-141489591.767]\''
18,93,9,254,23000,2265,24436,37,24000000,1998,284,3.9,1.85,839,'\'(-inf-141489591.767]\''
10,80,18,73,742,2541,1088,47,28000000,1993,83,7.2,2.35,408,'\'(-inf-141489591.767]\''
16,120,6,382,22000,2919,23769,50,24000000,2004,670,5.1,1.85,181,'\'(-inf-141489591.767]\''
196,98,88,706,12000,80574,14699,157,24000000,2010,854,6.5,2.35,12000,'\'(-inf-141489591.767]\''
212,119,6000,422,23000,214091,24263,330,24000000,2004,713,8.2,2.35,13000,'\'(-inf-141489591.767]\''
445,88,181,11,15000,386217,28011,553,23600000,2009,13000,7.7,1.85,26000,'\'(-inf-141489591.767]\''
446,201,0,84,6000,316020,7122,2618,207000000,2005,918,7.2,2.35,0,'\'(-inf-141489591.767]\''
108,90,153,427,11000,119450,13823,300,20000000,1998,1000,6.1,1.85,0,'\'(-inf-141489591.767]\''
223,127,883,441,11000,837759,12643,900,18000000,1980,504,8.8,1.85,17000,'\'(141489591.767-380253004.5]\''
63,119,0,244,10000,172405,11013,203,19000000,1995,345,6.8,1.85,0,'\'(-inf-141489591.767]\''
43,85,119,144,3000,83269,3847,87,23000000,1991,348,6.8,2.35,0,'\'(-inf-141489591.767]\''
211,98,70,591,1000,181058,3345,674,23000000,2000,847,6.7,2.35,0,'\'(-inf-141489591.767]\''
421,101,0,1000,33000,188652,57077,288,12500000,2011,22000,7.1,1.85,22000,'\'(-inf-141489591.767]\''
214,112,123,787,14000,193962,16196,805,23000000,2000,991,7.1,1.85,5000,'\'(-inf-141489591.767]\''
92,97,956,99,20000,19709,20798,167,23000000,2001,551,6.1,2.35,0,'\'(-inf-141489591.767]\''
574,126,0,105,19000,355126,19359,748,23000000,2013,128,8,2.35,148000,'\'(-inf-141489591.767]\''
216,106,452,141,20000,32513,21195,119,23000000,2016,732,7.5,2.35,15000,'\'(-inf-141489591.767]\''
140,97,131,62,23000,53415,23242,339,23000000,2001,81,6.6,2.35,0,'\'(-inf-141489591.767]\''
28,100,3,88,2000,4191,2450,32,25000000,2013,228,5.4,2.35,0,'\'(-inf-141489591.767]\''
36,114,61,407,20000,14786,22040,103,23000000,1999,797,6.1,1.85,638,'\'(-inf-141489591.767]\''
65,101,3,120,448,30092,829,129,23000000,2004,143,6.1,2.35,0,'\'(-inf-141489591.767]\''
53,88,12,249,327,3914,1509,47,23000000,2000,281,5.6,2.35,153,'\'(-inf-141489591.767]\''
394,93,0,947,17000,72646,31187,397,23000000,2011,13000,5.8,1.85,0,'\'(-inf-141489591.767]\''
80,92,114,434,912,30840,2355,383,23000000,1987,535,2.8,2.35,0,'\'(-inf-141489591.767]\''
45,98,4,11000,29000,20163,63194,71,23000000,1996,22000,6.7,1.85,1000,'\'(-inf-141489591.767]\''
47,94,258,424,721,3174,2453,19,23000000,2008,463,5.1,1.85,376,'\'(-inf-141489591.767]\''
90,102,277,57,327,17740,672,165,23000000,1999,261,7.2,2.35,0,'\'(-inf-141489591.767]\''
30,98,23,982,1000,14473,3671,81,23000000,1991,1000,6,2.35,0,'\'(-inf-141489591.767]\''
165,111,105,64,527,32003,735,65,19430000,2009,86,6.7,2.35,0,'\'(-inf-141489591.767]\''
155,100,350,30,201,8924,365,43,23000000,2009,123,6.2,2.35,0,'\'(-inf-141489591.767]\''
118,141,300,73,805,17373,1618,148,23000000,2004,539,6.2,1.85,767,'\'(-inf-141489591.767]\''
314,114,101,23,129,209396,214,580,25000000,2007,25,6.8,2.35,11000,'\'(-inf-141489591.767]\''
103,96,0,542,1000,136667,2936,273,22700000,1987,605,7.1,1.85,13000,'\'(-inf-141489591.767]\''
183,111,0,234,523,53341,1795,185,22500000,2014,468,7.1,1.85,18000,'\'(-inf-141489591.767]\''
77,127,109,71,2000,154199,3100,252,22000000,1990,956,7,1.85,0,'\'(-inf-141489591.767]\''
171,107,101,743,931,247289,4664,611,23000000,1998,852,7.1,2.35,0,'\'(-inf-141489591.767]\''
64,97,11,595,901,64742,2790,111,22000000,1994,775,6.4,2.35,0,'\'(-inf-141489591.767]\''
92,127,102,1000,2000,26434,6657,174,20000000,2002,1000,7,1.85,0,'\'(-inf-141489591.767]\''
112,110,99,835,12000,44021,15170,83,22000000,2007,941,6.2,1.85,0,'\'(-inf-141489591.767]\''
69,135,16000,86,16000,54631,27237,192,35000000,1995,11000,7.5,2.35,0,'\'(-inf-141489591.767]\''
75,84,42,182,436,47383,1203,132,22000000,2001,241,4.8,1.85,1000,'\'(-inf-141489591.767]\''
180,122,529,171,820,52894,1484,185,22000000,2014,201,7.3,1.85,55000,'\'(-inf-141489591.767]\''
53,114,34,287,649,48909,1725,166,22000000,1995,327,5.8,2.35,0,'\'(-inf-141489591.767]\''
129,132,24,506,967,121937,3152,431,22000000,2001,912,7.6,2.35,15000,'\'(-inf-141489591.767]\''
61,170,25,55,329,15448,775,174,22000000,2014,134,5.6,2.35,15000,'\'(-inf-141489591.767]\''
226,133,235,105,955,208092,1777,806,22000000,2003,593,7,1.85,0,'\'(-inf-141489591.767]\''
116,112,101,218,896,62584,2019,375,22000000,2005,561,6.6,2.35,0,'\'(-inf-141489591.767]\''
248,108,0,690,13000,52888,16031,175,21000000,2009,734,6.5,1.85,0,'\'(-inf-141489591.767]\''
23,115,0,266,12000,13455,13619,87,22000000,1993,1000,7.4,2.35,2000,'\'(-inf-141489591.767]\''
98,83,2,137,591,41239,1729,166,22000000,2005,489,4.6,2.35,887,'\'(-inf-141489591.767]\''
168,105,31,110,390,59805,1006,95,26000000,2013,311,6.4,1.85,0,'\'(-inf-141489591.767]\''
159,110,118,287,11000,28621,12876,91,40000000,2015,1000,6,2.35,11000,'\'(-inf-141489591.767]\''
97,96,221,110,240,33287,664,201,22000000,2001,226,5.9,1.85,739,'\'(-inf-141489591.767]\''
88,94,42,517,975,15665,3153,35,22000000,2012,569,6.4,2.35,0,'\'(-inf-141489591.767]\''
85,142,0,854,978,31227,5386,354,22000000,1999,911,6.6,2.35,0,'\'(-inf-141489591.767]\''
181,104,0,898,8000,128593,11632,867,22000000,2001,1000,6.9,2.35,0,'\'(-inf-141489591.767]\''
257,136,0,3000,19000,263336,34838,899,126000000,2005,12000,6.9,1.85,0,'\'(-inf-141489591.767]\''
95,106,12,595,962,25462,4239,200,30000000,2001,844,5.8,1.85,804,'\'(-inf-141489591.767]\''
423,106,1000,1000,19000,60926,38494,302,22000000,2016,17000,6.4,2.35,23000,'\'(-inf-141489591.767]\''
93,98,4,83,3000,18900,3769,242,22000000,2001,486,5.3,1.85,0,'\'(-inf-141489591.767]\''
203,100,39,798,26000,82804,39989,154,22000000,2013,11000,6.5,2.35,15000,'\'(-inf-141489591.767]\''
38,95,34,368,554,7242,2216,38,22000000,2000,439,5.7,1.85,0,'\'(-inf-141489591.767]\''
183,107,737,678,6000,56813,8094,381,22000000,2004,718,6.7,1.85,0,'\'(-inf-141489591.767]\''
75,104,87,691,1000,35018,3148,180,23500000,1993,826,3.9,2.35,716,'\'(-inf-141489591.767]\''
18,104,53,576,2000,2253,4221,111,22000000,2001,595,4.1,2.35,158,'\'(-inf-141489591.767]\''
22,143,688,42,638,1547,788,50,25000000,1970,50,6.2,2.35,104,'\'(-inf-141489591.767]\''
41,77,37,795,3000,8176,5568,77,22000000,1999,968,3.8,2.35,272,'\'(-inf-141489591.767]\''
148,96,11,150,805,26767,1411,121,25000000,2015,173,5.1,2.35,0,'\'(-inf-141489591.767]\''
231,145,719,104,2000,59507,2590,232,21000000,2006,380,7.8,2.35,0,'\'(-inf-141489591.767]\''
115,116,13,140,203,21394,773,147,22000000,2005,172,7.8,2.35,11000,'\'(-inf-141489591.767]\''
176,100,21,552,14000,29322,15922,104,2000000,2012,618,6.1,2.35,0,'\'(-inf-141489591.767]\''
98,104,144,290,939,16831,2453,54,22000000,2008,875,5.8,2.35,687,'\'(-inf-141489591.767]\''
149,92,17,231,14000,48873,14617,105,22000000,2014,257,6.3,2.35,11000,'\'(-inf-141489591.767]\''
138,105,43,827,22000,34985,37766,135,22000000,2010,14000,5.4,2.35,0,'\'(-inf-141489591.767]\''
78,120,2,80,809,5166,1651,27,16000000,2007,521,7.3,2.35,815,'\'(-inf-141489591.767]\''
288,116,108,120,23000,83171,24134,231,22000000,2013,820,6.8,1.85,17000,'\'(-inf-141489591.767]\''
299,119,209,521,1000,133367,3284,363,25000000,2007,896,7.3,2.35,0,'\'(-inf-141489591.767]\''
27,101,88,812,957,12278,4629,71,21500000,1996,821,6.5,1.85,758,'\'(-inf-141489591.767]\''
155,117,89,442,12000,69980,13576,591,21500000,1999,541,7.2,2.35,0,'\'(-inf-141489591.767]\''
275,112,11000,159,385,67893,1205,163,17000000,2012,223,6.3,1.85,18000,'\'(-inf-141489591.767]\''
43,136,16000,216,16000,19832,16805,98,21000000,1982,281,5.9,1.85,0,'\'(-inf-141489591.767]\''
163,81,406,406,893,162037,3003,928,21000000,1999,795,7.8,1.85,0,'\'(-inf-141489591.767]\''
168,87,0,548,22000,89547,24324,199,9000000,2007,557,7.4,1.85,0,'\'(-inf-141489591.767]\''
60,96,8,199,533,25086,1254,87,17000000,1993,219,4.8,2.35,1000,'\'(-inf-141489591.767]\''
85,106,48,39,18000,22649,18630,131,21000000,2001,558,6.3,1.85,0,'\'(-inf-141489591.767]\''
539,122,737,14000,34000,533607,72115,692,21000000,2012,22000,7.8,2.35,117000,'\'(-inf-141489591.767]\''
84,123,98,579,2000,52533,3994,235,21000000,2007,826,7.5,2.35,10000,'\'(-inf-141489591.767]\''
171,92,255,447,26000,237248,27572,460,21000000,2002,1000,6.8,1.85,0,'\'(-inf-141489591.767]\''
140,110,65,149,3000,80556,4089,184,20000000,2008,427,6.6,2.35,0,'\'(-inf-141489591.767]\''
85,104,52,484,711,13065,3162,253,21000000,1999,490,4.6,2.35,897,'\'(-inf-141489591.767]\''
217,98,0,374,925,45992,1997,115,17000000,2009,472,7.1,2.35,7000,'\'(-inf-141489591.767]\''
131,120,0,886,1000,15079,6212,79,21000000,2008,901,6.1,2.35,1000,'\'(-inf-141489591.767]\''
111,112,52,347,15000,11983,16692,147,21000000,2002,1000,6.7,1.85,365,'\'(-inf-141489591.767]\''
466,127,140,10000,19000,149066,46241,517,20000000,2011,14000,7.1,2.35,24000,'\'(-inf-141489591.767]\''
16,102,18,186,670,2295,1562,40,21000000,1999,419,5.8,2.35,284,'\'(-inf-141489591.767]\''
276,91,0,220,34000,39764,34705,148,21000000,2011,242,6.7,1.85,17000,'\'(-inf-141489591.767]\''
11,114,19,842,1000,7748,3688,48,35000000,1982,883,5.8,2.35,0,'\'(-inf-141489591.767]\''
196,115,0,716,1000,77493,2990,527,31000000,1999,900,6.8,1.85,6000,'\'(-inf-141489591.767]\''
234,115,14000,488,11000,661017,12906,771,18000000,1981,783,8.5,2.35,16000,'\'(-inf-141489591.767]\''
37,120,0,1000,3000,200077,7860,189,18000000,1992,1000,6.6,2.35,0,'\'(-inf-141489591.767]\''
171,135,14000,252,559,139288,1591,339,19400870,1977,481,7.7,2.35,0,'\'(-inf-141489591.767]\''
148,90,2,807,16000,24969,19952,258,20000000,2006,1000,4.7,2.35,0,'\'(-inf-141489591.767]\''
50,100,12000,605,936,84824,4121,95,28000000,1987,901,6.4,1.85,0,'\'(-inf-141489591.767]\''
121,105,163,338,1000,30058,2505,236,33000000,2003,409,5.5,1.85,800,'\'(-inf-141489591.767]\''
185,138,438,173,12000,887467,13184,916,19000000,1991,826,8.6,1.78,40000,'\'(-inf-141489591.767]\''
61,94,122,617,1000,114610,4263,176,20000000,1992,619,7,2.35,0,'\'(-inf-141489591.767]\''
156,101,79,218,608,47794,1787,81,20000000,2010,362,7.1,2.35,0,'\'(-inf-141489591.767]\''
75,131,82,85,813,51314,1520,265,20000000,1978,366,5.7,2.35,0,'\'(-inf-141489591.767]\''
100,91,67,597,2000,17829,4729,99,20000000,2008,641,3.7,1.85,0,'\'(-inf-141489591.767]\''
511,112,0,697,6000,300110,9049,807,20000000,2013,960,7.5,1.85,131000,'\'(-inf-141489591.767]\''
75,95,32,563,826,22679,3558,149,32000000,2005,642,4.6,1.85,773,'\'(-inf-141489591.767]\''
148,100,265,265,989,35965,2654,144,20000000,2014,830,4.9,1.85,11000,'\'(-inf-141489591.767]\''
253,105,154,501,884,186984,2287,491,20000000,2007,617,6.9,1.85,0,'\'(-inf-141489591.767]\''
204,108,0,487,2000,210680,4403,479,35000000,2003,931,7.1,2.35,0,'\'(-inf-141489591.767]\''
72,101,545,545,1000,81783,3816,283,18000000,1995,1000,5.8,1.85,0,'\'(-inf-141489591.767]\''
98,114,118,40,489,44979,679,298,30000000,2004,93,7,2.35,0,'\'(-inf-141489591.767]\''
62,109,322,861,1000,98794,6313,251,37000000,2004,960,5.4,1.85,0,'\'(-inf-141489591.767]\''
549,115,729,552,8000,205284,9578,439,20000000,2011,727,7.3,2.35,22000,'\'(-inf-141489591.767]\''
106,117,99,165,596,58222,1293,331,20000000,2003,265,7.1,2.35,0,'\'(-inf-141489591.767]\''
123,107,30,318,742,62421,2341,185,20000000,2010,360,5.8,2.35,10000,'\'(-inf-141489591.767]\''
597,134,0,500,2000,439176,4251,695,20000000,2013,660,8.1,1.85,83000,'\'(-inf-141489591.767]\''
64,118,30,284,962,28649,2390,185,20000000,2002,593,5.7,1.85,2000,'\'(-inf-141489591.767]\''
40,121,0,721,2000,7664,6657,68,20000000,2010,907,4.4,2.35,0,'\'(-inf-141489591.767]\''
111,105,13000,658,40000,357581,42330,588,20000000,1990,967,7.9,1.85,16000,'\'(-inf-141489591.767]\''
151,110,17,418,11000,44723,21852,130,20000000,2016,10000,7.6,1.85,51000,'\'(-inf-141489591.767]\''
31,114,0,582,982,7354,2753,50,20000000,2012,618,4.8,1.66,0,'\'(-inf-141489591.767]\''
81,100,24,851,15000,4654,18786,46,20000000,2016,1000,6.7,2.35,18000,'\'(-inf-141489591.767]\''
99,85,64,729,3000,50415,6539,613,20000000,2006,869,2.7,1.85,806,'\'(-inf-141489591.767]\''
80,72,2,434,1000,13324,3402,79,20000000,2002,677,5.8,1.85,302,'\'(-inf-141489591.767]\''
364,128,151,852,1000,61114,3869,212,20000000,2014,1000,7.5,2.35,22000,'\'(-inf-141489591.767]\''
85,72,0,384,3000,11634,4480,58,20000000,2003,455,5.4,1.78,227,'\'(-inf-141489591.767]\''
140,89,19,349,526,25960,1383,389,20000000,2005,392,4.1,2.35,1000,'\'(-inf-141489591.767]\''
184,96,9,107,826,62364,1825,337,20000000,2007,626,5.9,1.85,0,'\'(-inf-141489591.767]\''
89,77,25,16,304,13319,575,53,30000000,2000,253,6.3,2.35,347,'\'(-inf-141489591.767]\''
61,111,132,455,1000,18915,2851,87,20000000,2015,465,6.8,1.85,33000,'\'(-inf-141489591.767]\''
112,93,82,729,926,89687,4293,666,20000000,2007,869,2.3,2.35,0,'\'(-inf-141489591.767]\''
166,129,468,183,919,113068,2024,337,20000000,1982,691,6.9,1.85,0,'\'(-inf-141489591.767]\''
474,128,310,77,745,195333,1058,409,20000000,2015,168,8.1,1.85,80000,'\'(-inf-141489591.767]\''
165,110,119,332,1000,40469,2382,135,22000000,2008,931,6.1,1.85,0,'\'(-inf-141489591.767]\''
131,137,70,464,4000,38658,5746,284,20000000,2006,884,5,2.35,930,'\'(-inf-141489591.767]\''
29,124,8,232,508,5427,1660,51,20000000,1998,270,5.5,2.35,0,'\'(-inf-141489591.767]\''
43,93,12,636,18000,49680,20188,117,20000000,1991,769,6.2,2.35,0,'\'(-inf-141489591.767]\''
111,115,272,1000,49000,28005,52571,236,20000000,2006,2000,6.2,1.85,0,'\'(-inf-141489591.767]\''
333,105,210,101,978,79461,1454,463,20000000,2010,191,6.3,1.85,10000,'\'(-inf-141489591.767]\''
37,127,16,399,565,19126,1735,155,20000000,1997,441,6.7,2.35,0,'\'(-inf-141489591.767]\''
122,82,82,354,759,39095,2898,187,20000000,2010,401,3.5,1.85,16000,'\'(-inf-141489591.767]\''
285,143,0,51,11000,243799,11248,908,25000000,2006,119,7.5,2.35,0,'\'(-inf-141489591.767]\''
156,103,189,949,2000,54242,4662,145,19800000,2014,1000,6.6,2.35,14000,'\'(-inf-141489591.767]\''
293,104,53,652,22000,99236,33903,321,20000000,2008,11000,7.5,2.35,0,'\'(-inf-141489591.767]\''
233,98,406,406,860,136048,2609,700,30000000,2004,523,7.2,1.85,0,'\'(-inf-141489591.767]\''
282,92,34,322,383,35131,1945,255,11000000,2013,333,4.8,1.85,16000,'\'(-inf-141489591.767]\''
57,123,36,631,10000,42315,12338,140,20000000,1995,1000,6.6,2.35,0,'\'(-inf-141489591.767]\''
153,88,92,636,31000,50337,34319,177,20000000,2013,881,3.5,1.85,13000,'\'(-inf-141489591.767]\''
324,128,835,755,11000,136673,13189,281,20000000,2008,896,7.6,2.35,10000,'\'(-inf-141489591.767]\''
122,107,58,47,141,12276,389,117,20000000,2016,76,6.3,2.35,21000,'\'(-inf-141489591.767]\''
156,91,17,78,534,75920,1083,474,35000000,2002,385,5.5,2.35,0,'\'(-inf-141489591.767]\''
161,90,12,587,786,55008,2462,93,19000000,2011,651,6.3,1.85,21000,'\'(-inf-141489591.767]\''
69,115,39,254,13000,90677,14275,389,20000000,1998,481,6.5,1.85,0,'\'(-inf-141489591.767]\''
258,113,108,22,1000,55441,1136,165,20000000,2010,100,6.9,1.85,0,'\'(-inf-141489591.767]\''
174,113,350,619,1000,143137,3141,602,20000000,2000,960,7.6,2.35,10000,'\'(-inf-141489591.767]\''
141,87,2,270,741,26624,1834,189,27000000,2008,297,3.9,1.85,0,'\'(-inf-141489591.767]\''
31,101,154,497,1000,9845,3174,77,20000000,1996,816,6.1,2.35,613,'\'(-inf-141489591.767]\''
222,111,79,287,26000,152247,27755,189,20000000,2008,811,7.3,2.35,0,'\'(-inf-141489591.767]\''
273,108,1000,1000,14000,666937,19364,1514,20000000,2004,4000,8.3,2.35,52000,'\'(-inf-141489591.767]\''
91,105,99,518,2000,41273,4813,136,20000000,2010,938,5.8,2.35,0,'\'(-inf-141489591.767]\''
190,109,453,2000,18000,94892,33878,189,20000000,2008,11000,6.8,2.35,0,'\'(-inf-141489591.767]\''
427,109,1000,24,177,185587,278,401,20000000,2013,55,7,2.35,49000,'\'(-inf-141489591.767]\''
93,99,26,650,720,15877,3327,102,20000000,2007,669,5.9,1.85,590,'\'(-inf-141489591.767]\''
292,98,35,16,125,105797,189,281,20000000,2009,37,6.5,2.35,0,'\'(-inf-141489591.767]\''
180,104,14,756,2000,101730,5707,131,20000000,2010,934,6.4,2.35,0,'\'(-inf-141489591.767]\''
94,109,15,350,3000,32951,4257,44,20000000,2011,775,5.8,1.85,6000,'\'(-inf-141489591.767]\''
112,75,19,806,1000,25870,3590,281,9000000,2006,934,5.1,2.35,0,'\'(-inf-141489591.767]\''
20,119,23,748,25000,15230,45841,97,20000000,1990,19000,6.8,1.85,0,'\'(-inf-141489591.767]\''
84,90,0,518,681,10986,2486,84,20000000,2010,611,5.3,1.85,0,'\'(-inf-141489591.767]\''
120,97,212,637,960,39541,3261,334,20000000,2006,917,5.3,2.35,3000,'\'(-inf-141489591.767]\''
103,89,0,470,87000,5332,88422,37,40000000,2009,570,4.9,1.85,431,'\'(-inf-141489591.767]\''
59,106,835,458,1000,34774,3598,162,20000000,1995,967,6.8,1.85,1000,'\'(-inf-141489591.767]\''
86,96,24,374,646,4303,1780,35,20000000,2016,441,7.1,2.35,0,'\'(-inf-141489591.767]\''
114,104,0,877,2000,42664,5123,403,20000000,1998,1000,6.1,2.35,0,'\'(-inf-141489591.767]\''
290,108,13000,285,606,422432,1885,1040,806947,1960,332,8.5,1.78,18000,'\'(-inf-141489591.767]\''
80,112,41,490,1000,36983,3301,100,40000000,2008,500,5.9,1.85,0,'\'(-inf-141489591.767]\''
